"BarcodeID","TripID","Region","Reach","Date","SampleNumber","RiverMile","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","Collector","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes.x","SpeciesID","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","CExtra","F0","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","FExtra","CountC","CountF","CountTotal","Notes.y","Concentration"
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","ORTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIP",0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYL",0,5,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MITE",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","FORM",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYA",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","ACLA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","BAEL",0,6,10,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","PETL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","DRAL",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"D03302","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Day","19:06:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.73,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","SIML",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","CHIL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,26,9,3,0,5,1,0,0,0,0,0,0,0,0,0,65,65,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","OCHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","BAEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,21,16,0,0,0,0,0,0,0,0,0,0,0,0,75,75,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","MEGL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","MCYA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","ACLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","PETL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","SIML",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,15,15,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","MCYL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,"",NA
"D03303","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,1,1,0,26,"Crepuscular","17:00:00",5,"","DaubertM","Net",NA,NA,NA,NA,1,1,"DaubertM","DaubertM","04/04/2019",0,0,"","FordM","River Mile is actually meters up Bright Angel Creek from confluence. Duration 5 minutes but sample time estimated. Flow meters were forgotten, therefore not used.","MITE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","LETR",0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","BAEL",0,23,45,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,94,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYA",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","ACLA",0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","HEMA",0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","PETL",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MITE",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","OCHR",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","OLIG",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIP",0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","BAET",0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIA",0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIL",0,1,7,32,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,63,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYL",0,1,27,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53,"",NA
"D03304","BA20160831","GrandCanyon","BrightAngel",2016-08-31,"",1000,2,1.5,0,26,"Crepuscular","19:21:00",5,"","","Net",NA,NA,NA,NA,1,1,"","DaubertM","",0,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","SIML",0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIP",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","LETR",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","FORM",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIL",0,2,8,15,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","HYDA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYA",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYL",0,4,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","PETL",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","ACLA",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",NA
"D03305","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","17:54:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.18,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","BAEL",0,3,25,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIP",0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","FORM",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","ACLA",0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MITE",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","OCHR",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","HYDA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","CHIL",0,0,5,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","LETR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","BAEL",0,3,20,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,62,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","PETL",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","SIML",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"",NA
"D03306","BA20160831","GrandCanyon","BrightAngel",2016-09-01,"",1000,2,1.5,0,26,"Crepuscular","18:01:00",5,"","","Net",NA,NA,NA,NA,1,1,"","FordM","",0.7,0,"","","River Mile is actually meters up Bright Angel Creek from confluence. No flowmeters. ","MCYA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"",NA
